"IndividualId","Gender","RaceIndex","Population Name","Organism|Weight [kg]","Organism|BMI [kg/dm²]","Organism|Age [year(s)]","Organism|Gestational age [week(s)]","Organism|Ontogeny factor (alpha1-acid glycoprotein)","Organism|Ontogeny factor (albumin)","Organism|Height [dm]","Organism|Hematocrit","Organism|VenousBlood|Volume [l]","Organism|ArterialBlood|Volume [l]","Organism|Bone|Specific blood flow rate [l/min/kg organ]","Organism|Bone|Volume [l]","Organism|Brain|Volume [l]","Organism|Brain|Specific blood flow rate [l/min/kg organ]","Organism|Fat|Volume [l]","Organism|Fat|Vf (neutral lipid)-PT","Organism|Fat|Vf (lipid)","Organism|Fat|Vf (phospholipid)-PT","Organism|Fat|Fraction interstitial","Organism|Fat|Vf (water)-PT","Organism|Fat|Vf (water)","Organism|Fat|Vf (neutral lipid)-WS","Organism|Fat|Vf (neutral lipid)-RR","Organism|Fat|Vf (neutral phospholipid, plasma)-WS","Organism|Fat|Vf (neutral phospholipid)-RR","Organism|Fat|Vf (extracellular water)-RR","Organism|Fat|Vf (water)-WS","Organism|Fat|Vf (intracellular water)-RR","Organism|Fat|Specific blood flow rate [l/min/kg organ]","Organism|Gonads|Volume [l]","Organism|Gonads|Specific blood flow rate [l/min/kg organ]","Organism|Heart|Volume [l]","Organism|Heart|Specific blood flow rate [l/min/kg organ]","Organism|Kidney|Volume [l]","Organism|Kidney|Hill coefficient for GFR","Organism|Kidney|Hill coefficient for aging GFR","Organism|Kidney|GFRmat [l/min]","Organism|Kidney|Aging half-time [year(s)]","Organism|Kidney|Age of aging onset [year(s)]","Organism|Kidney|TM50 for GFR [week(s)]","Organism|Kidney|Maximal decreasing rate factor","Organism|Kidney|Specific blood flow rate [l/min/kg organ]","Organism|Lumen|Effective surface area variability factor","Organism|Lumen|Stomach|Distal radius [dm]","Organism|Lumen|Stomach|GET_beta (Weibull function) variability factor","Organism|Lumen|Stomach|Gastric emptying time [min]","Organism|Lumen|Stomach|GET_alpha (Weibull function) variability factor","Organism|Lumen|Stomach|Length [dm]","Organism|Lumen|Stomach|Proximal radius [dm]","Organism|Lumen|Duodenum|Effective surface area enhancement factor","Organism|Lumen|UpperJejunum|Effective surface area enhancement factor","Organism|Lumen|LowerJejunum|Effective surface area enhancement factor","Organism|Lumen|UpperIleum|Effective surface area enhancement factor","Organism|Lumen|LowerIleum|Effective surface area enhancement factor","Organism|Lumen|Caecum|Effective surface area enhancement factor","Organism|Lumen|ColonAscendens|Effective surface area enhancement factor","Organism|Lumen|ColonTransversum|Effective surface area enhancement factor","Organism|Lumen|ColonDescendens|Effective surface area enhancement factor","Organism|Lumen|ColonSigmoid|Effective surface area enhancement factor","Organism|Lumen|Rectum|Effective surface area enhancement factor","Organism|Stomach|Volume [l]","Organism|Stomach|Specific blood flow rate [l/min/kg organ]","Organism|SmallIntestine|Small intestinal transit time [min]","Organism|SmallIntestine|Volume [l]","Organism|SmallIntestine|Specific blood flow rate [l/min/kg organ]","Organism|LargeIntestine|Large intestinal transit time [min]","Organism|LargeIntestine|Volume [l]","Organism|LargeIntestine|Specific blood flow rate [l/min/kg organ]","Organism|Liver|Volume [l]","Organism|Liver|Specific blood flow rate [l/min/kg organ]","Organism|Lung|Volume [l]","Organism|Lung|Fraction vascular","Organism|Muscle|Volume [l]","Organism|Muscle|Vf (neutral lipid)-PT","Organism|Muscle|Vf (lipid)","Organism|Muscle|Vf (protein)","Organism|Muscle|Vf (phospholipid)-PT","Organism|Muscle|Vf (water)-PT","Organism|Muscle|Vf (water)","Organism|Muscle|Fraction interstitial","Organism|Muscle|Vf (neutral lipid)-WS","Organism|Muscle|Vf (neutral lipid)-RR","Organism|Muscle|Vf (neutral phospholipid, plasma)-WS","Organism|Muscle|Vf (neutral phospholipid)-RR","Organism|Muscle|Vf (protein)-WS","Organism|Muscle|Vf (extracellular water)-RR","Organism|Muscle|Vf (water)-WS","Organism|Muscle|Vf (intracellular water)-RR","Organism|Muscle|Specific blood flow rate [l/min/kg organ]","Organism|Pancreas|Volume [l]","Organism|Pancreas|Specific blood flow rate [l/min/kg organ]","Organism|PortalVein|Volume [l]","Organism|Skin|Volume [l]","Organism|Skin|Specific blood flow rate [l/min/kg organ]","Organism|Spleen|Volume [l]","Organism|Spleen|Specific blood flow rate [l/min/kg organ]","CYP1A2|Ontogeny factor","CYP1A2|Ontogeny factor GI","CYP2D6|Ontogeny factor","CYP2D6|Ontogeny factor GI","CYP1A2|Reference concentration [µmol/l]","CYP1A2|t1/2 (liver) [min]","CYP2D6|Reference concentration [µmol/l]","CYP2D6|t1/2 (liver) [min]"
44,1,0,Population based on de Vries,88.817813548784,0.266986035771595,83.2187917936681,40,0.984029167080399,1.00138364089244,18.2391991543121,0.47,0.878785831649559,0.429964091012233,0.0292379300129131,11.5000233378083,1.33108500191744,0.458647068296458,34.0561549667293,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0221375897522992,0.0372722906509719,0.0820386455926846,0.581070860634462,0.745700645307942,0.488480730385925,14.9162748085088,1.5,0.0850865684229467,54,30,45.2033761638283,0.9,1.20372052642042,1.72790976756592,0.5,1.31851840665961,20.0122293182614,0.660451674008674,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.169698616320303,0.17533404773259,76.8790398765931,0.840194125089412,0.413579085632952,2652,0.497861263400198,0.257126327001218,0.901606497955084,0.13750881091763,1.20549533513221,0.58,30.4871112351385,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0334906721789963,0.158654740581046,0.203216134060211,0.891487070090498,4.20942764856969,0.0824685818953062,0.153439905718836,0.615812148950581,0.884016231097748,1.85333383402107,2.32058933461467,1.10326530907245,1.8,5327.00035018577,0.4,3060
45,1,0,Population based on de Vries,69.7997187658521,0.240947656648538,89.4145319189013,40,0.609791849246476,0.875978492593773,17.0202322883164,0.47,0.870509315350573,0.37040699022004,0.028884963892864,9.67268354872006,1.47900180813149,0.440407442061322,24.5898044167314,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0209240915169063,0.0317142933281182,0.0809487190607009,0.361080880276986,0.778222873051935,0.287955637799987,15.0784105431826,1.5,0.0745907961594725,54,30,44.7092085760253,0.9,1.17959869993108,1.00652518041116,0.5,0.680187305231412,16.4683489918369,2.08704101051635,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.163274758892301,0.158561704296248,145.776618970968,0.684867039691658,0.362302406601927,2652,0.515803591037724,0.256276000086671,1.19861520113437,0.13182499578501,0.826083131489669,0.58,24.2095211450796,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0352196159777195,0.142592417390365,0.184220774383901,0.803790125884081,3.40330011850629,0.084764206929608,0.188714346187394,0.599711535063965,0.764184289208184,0.857831342006271,3.45584521965001,2.12824081409806,1.8,4262.39852707649,0.4,3060
46,1,0,Population based on de Vries,67.2360619278823,0.210223292952471,18.0387729862885,40,1.34807245929668,1.12548492745677,17.8838375789068,0.430129243287628,0.946521309143872,0.370004013584243,0.0348305795618991,10.7183637981775,1.60685750890323,0.533281364797769,12.7727967526146,0.734878678845146,0.74418094060268,0.0018604523515067,0.207844908054846,0.246982871276784,0.20581905939732,0.855808081693082,0.793482927917607,0.00188277777972478,0.00148836188120536,0.185237153457588,0.041163811879464,0.0123491435638392,0.0299198553239082,0.0268987238343049,0.135300410973334,0.326818814113232,0.902794970768026,0.413139869514559,15.0696635113514,1.5,0.137541026514262,54,30,44.9821136407677,0.9,3.86643683392897,1.52326770787755,0.479610095017293,1.0677387695243,23.671634645149,1.79686922932232,1.91842443176649,0.479610095017293,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.166183911715064,0.449033440862293,93.6388143233906,0.657343055783582,1.01439816679968,2534.77997526563,0.385766734767684,0.690310144476251,2.01605714879918,0.20278348648617,1.07131692923242,0.58,31.6780030085924,0.0238,0.013,0.177,0.0072,0.76,0.811,0.175948302684949,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0327022611574232,0.23391197885612,0.404334889127055,0.920107030432294,2.75167941437624,0.13263922596286,0.174291925441834,0.848194363657032,1.60022077651285,0.807639665348578,0.535649885925521,3.53758662477445,1.8,1996.90470525592,0.4,3060
47,1,0,Population based on de Vries,78.1706030788969,0.28267003277938,43.3634868093596,40,0.629415462463994,1.05631934861408,16.6296016686298,0.47,0.895334041125537,0.368689875587313,0.029060319148625,10.9782850672115,1.64825735882877,0.462863636190415,20.7508850587763,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0226942610460031,0.0351836139550871,0.0844360292707493,0.63851376108844,0.64693134352058,0.54886437899138,14.6854385276412,1.5,0.100781855120835,54,30,44.4689540258178,0.9,2.65304184211016,0.512818731231765,0.5,0.838583751968634,8.90681947486242,0.668762741146619,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.136995703230834,0.378672161718133,103.140663730106,0.572985306195216,0.924767855707932,2652,0.506579156032696,0.632683709722235,2.15895739862806,0.19576676970653,1.7648217485339,0.58,32.1163780293283,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0365822219975282,0.124037000498887,0.332493547669019,0.866049529415871,3.87525734002091,0.0963732532949192,0.184528711447878,0.958597896684974,0.753413350127281,0.758505489331555,1.69589302991933,1.44503952284121,1.8,3604.33919146808,0.4,3060
48,1,0,Population based on de Vries,91.5589951811209,0.30644179567963,43.2461105022794,40,2.74927623537178,1.1120844516705,17.2852836093235,0.47,0.937932422993617,0.402013812808151,0.0278823534275572,11.5003867452313,1.5526933424904,0.485117049841153,30.1410662136546,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0225756120099942,0.0369306664290904,0.0799949039355457,0.29224409699077,0.594992241093689,0.493737856435182,15.0674935917015,1.5,0.101385734901476,54,30,43.5074167941737,0.9,2.67473963941926,0.725315487448874,0.5,1.14425080192889,16.6822554153431,0.323669724430554,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.179932980813733,0.416605175423079,278.245931494613,0.560389934998223,0.895065501393228,2652,0.605728069883969,0.653948857443051,1.88853452162961,0.194811651532818,1.66462549087804,0.58,35.986051819085,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0336575981235961,0.126825413693863,0.309811732787273,0.892379327440101,4.06095889651729,0.0912790784456394,0.236563569147876,0.861673369289196,1.8906786049991,1.09310766980299,0.419673984855144,0.739994692458693,1.8,628.151910764131,0.4,3060
49,1,0,Population based on de Vries,73.6621157463538,0.2536732578769,91.118067312575,40,0.831117541152182,1.14842609912949,17.040594853952,0.47,0.933100588222604,0.347869001341957,0.0254418638911288,9.68801251713201,1.38477078777816,0.404607783542802,27.1009360494964,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0220983063127625,0.0306277230232924,0.0887053030331255,0.481440726844117,0.730653086553507,0.335310515612831,15.3414718485763,1.5,0.132879709143216,54,30,42.8036514002254,0.9,1.10758810257674,1.85311528157754,0.5,1.190228702379,15.3151263077106,0.633497230803465,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.186444976915372,0.163949248061571,175.531802799664,0.853645846675471,0.400870464592344,2652,0.377489879125551,0.264235814810931,1.33519468170784,0.130645520200425,1.51555835136313,0.58,24.2311730465976,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0346881072934939,0.0874346437545725,0.184715617408721,0.747097965829519,3.86915913560447,0.0856190550195188,0.156849309328853,0.592868139568513,0.888644838835158,0.698443722794744,0.298355969964994,0.354920541017767,1.8,657.613430348297,0.4,3060
50,2,0,Population based on de Vries,89.3676836613737,0.287225669266181,44.1542791873935,40,1.31884199716937,0.904907641330723,17.6391894915689,0.41,0.83562568525046,0.344168720780822,0.0327127932952673,10.7036767693925,1.40142124339165,0.551850654116367,40.1148248215729,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0282944350482858,0.0112890705339553,0.0867760517617976,0.31249525240869,0.960526770691826,0.37034327067833,14.9095842173227,1.5,0.104921752889696,59,30,46.3532474539842,0.9,2.5469416932015,1.6952066789783,0.5,1.22118721715719,8.86393036700013,2.38482102149936,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.195127570112147,0.349216532195282,198.896002594552,0.724807993154145,0.927238945448765,2652,0.526809698653805,0.736128286480196,2.05130858257687,0.210532233533585,1.21250013819932,0.53,25.764272954871,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0343438744424142,0.209656064356346,0.369845683066409,0.9422361147575,3.43012039780901,0.0989486502473334,0.216999312874329,0.887735790699155,0.430056818094285,1.64255280453195,3.00580103500763,0.651467025293608,1.8,2484.76607009861,0.4,3060
51,2,0,Population based on de Vries,73.9030626839607,0.324933416244921,83.1473458945506,40,0.932240894308082,0.847786499535401,15.0811350863898,0.41,0.631943711877848,0.308594097176766,0.0309137146477983,6.77524870248198,1.1894902111288,0.434990918307942,46.0641154660145,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.026245837109556,0.00491531990682367,0.0873264414263714,0.534037412253177,1.09117404395115,0.333263029463127,15.0476642193707,1.5,0.131923161356288,59,30,44.0857502371192,0.9,1.71997126030752,0.440958931941656,0.5,1.56503107577703,10.0260177792927,0.573646174302993,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.168744765398724,0.209103381472303,116.978902104969,0.708311982506665,0.554706902502381,2652,0.508592154319673,0.440139268715025,1.14267683400573,0.161969022146422,0.671367445796685,0.53,11.1095129825138,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0309728758938658,0.115784658167235,0.281562643827658,0.719221395243298,2.82257614531203,0.113768460349944,0.0946663703938821,0.742070706443615,0.786383299749262,0.965174386453932,5.48359715411455,0.969660717061217,1.8,3581.8629592798,0.4,3060
52,2,0,Population based on de Vries,58.0503731308991,0.18193511874515,25.7025113914639,40,0.916373386270856,0.82952342354334,17.8625821251393,0.41,0.74510425359195,0.329623928395191,0.0332875762041861,10.6517739135197,1.37139855314617,0.532240692792932,13.5925006712762,0.770195739995663,0.779945053160165,0.00194986263290041,0.177189954434144,0.204065936207802,0.170054946839835,0.89693681113419,0.831616412932026,0.00197326098449522,0.00155989010632033,0.153049452155852,0.034010989367967,0.0102032968103901,0.0273334048671966,0.0124878130755862,0.0971330889307953,0.24231605114693,0.919351755056857,0.43059937121004,15.2510955274108,1.5,0.126156439919801,59,30,43.5229065094689,0.9,2.69217975668807,1.34360920487523,0.498243759655312,1.12858939406199,12.6782651738481,0.770668934390202,1.99298076860606,0.498243759655312,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.157494687763148,0.370758067538277,120.630890639365,0.683691367215786,1.01836139005195,2609.88461163635,0.439297848692287,0.736034240580014,1.99077349772307,0.214667336706214,0.905735662408085,0.53,22.7522606686846,0.0238,0.013,0.177,0.0072,0.76,0.811,0.165729984811381,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0327830228579718,0.153138054685919,0.366081682560438,0.83994977397914,2.58148255496381,0.114395598903297,0.17074445942148,0.737756224711196,1.48152593188744,1.96540796313784,5.53318844051704,1.57446917725537,1.8,733.62028059827,0.4,3060
53,2,0,Population based on de Vries,59.0654265857762,0.226397000106814,39.6167698500756,40,0.746883848574707,0.914384139299896,16.152187168978,0.41,0.761961821879819,0.350132711083841,0.0309727138449062,8.87883603473099,1.42888680412028,0.483066694648289,17.5329640083216,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0277224489402562,0.0128941465934741,0.0893498772583644,0.236488626540136,0.985091854574231,0.524250867393653,14.6182325653502,1.5,0.121701056123885,59,30,43.5082702062053,0.9,2.7216956939048,1.76022143880491,0.5,1.65055204690552,9.48713203546835,0.161177244811622,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.181129562195937,0.384988317777248,67.6080827905303,0.732436355409198,0.928020449309767,2652,0.544208782230615,0.742280357175681,1.68917703812783,0.19697319889693,0.818778439256584,0.53,21.7277424882966,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0336413070569212,0.215068180758683,0.344031450678677,0.860117070805914,2.35388415844195,0.112187985114867,0.216469489589131,0.861028481448567,1.08524448549329,0.922137763043044,0.815255007370687,0.580326134735431,1.8,541.519504676985,0.4,3060
54,2,0,Population based on de Vries,95.3553452088618,0.391648800468163,51.1330189887122,40,1.47690716430107,0.908031591553788,15.6035752957075,0.41,0.722877791361011,0.343868912169871,0.0328443355730958,8.17793039856458,1.29274849191228,0.532023374471556,55.0785897977436,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0229931173789556,0.00575692318485337,0.0935282826486089,0.442595409821585,0.85955912979303,0.518175430048039,14.9570295879427,1.5,0.0781730242187048,59,30,45.1068146861697,0.9,2.15228834418223,1.01893245463204,0.5,1.09312247485105,7.6119168098431,0.345173529804512,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.154486367679178,0.328530251779801,122.947402225992,0.732961573055806,0.89087086025701,2652,0.413268572380806,0.704337648553558,2.42773110197655,0.203107070988077,1.00535293667373,0.53,19.5374483131731,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0339830679846398,0.0709643933766815,0.326483495165726,0.866276988076245,3.41352029160469,0.111651139697191,0.150791516059155,0.894075785728352,1.3181434085059,1.07230315905959,1.19300391847068,1.28372961611886,1.8,549.740877895335,0.4,3060
55,2,0,Population based on de Vries,52.6729031437815,0.181898729264965,19.1745084334046,40,0.952642176466068,1.22068727300106,17.0168352938819,0.41,0.730320955507734,0.306937740736867,0.0325482288163606,9.25186366034467,1.37669924735442,0.514478062318348,14.5994177264057,0.74011252636394,0.749481039355888,0.00187370259838972,0.203301966266382,0.240622752772934,0.200518960644112,0.861903195259272,0.799134158213216,0.0018961870295704,0.00149896207871178,0.180467064579701,0.0401037921288224,0.0120311376386467,0.0270778373537031,0.00904381708925992,0.153280635443834,0.360120499803671,1.0096243499513,0.416613324491972,15.2834869236391,1.5,0.145087335980207,59,30,44.4314236549577,0.9,2.80248144422094,0.496932142364973,0.495575982446451,1.26052706827068,7.2172491480972,0.845826277502263,1.98231836377456,0.495575982446451,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.147050114441081,0.393005723742858,268.380258102792,0.501502630278004,1.0530866553099,2545.91018264737,0.327579469950073,0.824168595434903,2.05577843247579,0.200275638644693,0.865112854641651,0.53,18.3020695153643,0.0238,0.013,0.177,0.0072,0.76,0.811,0.174433988755461,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.032329340689165,0.181459901816384,0.368686331956226,0.711873781256471,2.32725718707199,0.128072553948789,0.202202284751464,0.883028470929478,0.974594481212826,0.535863375291665,0.897072169371489,0.529939389263965,1.8,266.592441075119,0.4,3060
56,2,0,Population based on de Vries,50.7611893431423,0.211108940453299,26.2798695481754,40,1.18597421510411,0.993280410118562,15.5064570846512,0.41,0.593661213497556,0.293862010511186,0.0349813785276392,8.10718136901704,1.29393137853728,0.500713563925028,18.0969207094476,0.772856398834509,0.782639391224819,0.00195659847806205,0.174880521807298,0.200832730530218,0.167360608775181,0.900035299908541,0.834489250893463,0.00198007765979879,0.00156527878244964,0.150624547897663,0.0334721217550363,0.0100416365265109,0.025965320701412,0.0120182651474428,0.106608138355072,0.255282664732064,0.904683728148247,0.343427704503224,14.8784284977152,1.5,0.11697910326305,59,30,44.1573893448419,0.9,2.72122650532397,0.880250609117099,0.498479706688688,1.34863741047081,16.7250518152171,1.00751338331688,1.99392378692869,0.498479706688688,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.162408036088817,0.388538542220506,154.668232645666,0.585066787324178,0.991173402462656,2615.54272157212,0.528467500424271,0.675653767147483,1.51651112218045,0.194810494803791,0.978206383951951,0.53,14.485572835652,0.0238,0.013,0.177,0.0072,0.76,0.811,0.164960173935766,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0324460752553658,0.221707080684887,0.356443666844702,0.796435800278675,2.24465031855614,0.13147358034372,0.245878162607581,0.734135747561984,0.927812301071441,1.02705044041709,1.95227263327872,1.18043672353987,1.8,1977.18299108234,0.4,3060
57,2,0,Population based on de Vries,65.4468031233772,0.297671191551716,70.7323326127289,40,0.839152304434249,1.08390900254488,14.8277691426715,0.41,0.761016455162255,0.283531489994327,0.0326577837614889,7.00871024190162,1.31525223439682,0.448743219425688,33.7845667785445,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0265938486124893,0.00514661511584468,0.0948615917278521,0.22964941833932,0.96939141873247,0.256811696560486,14.8549799681546,1.5,0.12308119853876,59,30,43.5889791565451,0.9,1.8986536492591,2.87784336455813,0.5,0.944763936118571,11.3324415083267,2.66601187648841,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.176179812352606,0.252111882271687,133.813480232863,0.79176132465489,0.594808684349358,2652,0.399464296791685,0.501058977627883,1.77856720730263,0.184532523994543,0.935856153509791,0.53,13.8447112656165,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0302395877999263,0.154828468351315,0.279993895712946,0.761267935015106,2.75607925470162,0.106319466887969,0.203402475065786,0.757217499626568,1.24895736258483,0.520508576381507,1.7202389856041,8.55076235795249,1.8,598.420546882063,0.4,3060
58,2,0,Population based on de Vries,62.1597595453411,0.219704108695535,64.6669320131964,40,1.86128954389671,0.974014350053431,16.820371112331,0.41,0.705601923416501,0.368570056139882,0.0316756180123638,9.18928686272242,1.39439707118051,0.458069829587372,20.6365037145428,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0271020609105295,0.00506294987252405,0.0942522474744917,0.196330017186157,0.901193954612965,0.336235297228538,14.709828569294,1.5,0.0916204905705591,59,30,42.6359809347692,0.9,1.93000941726351,1.94584454450612,0.5,0.765334406385952,20.3271026843288,1.56789051279681,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.193703399994941,0.265305355671086,175.991408337755,0.749051568358931,0.721947962900824,2652,0.538491031325064,0.520073992034889,2.46489811701571,0.198944999904754,0.91378464910688,0.53,20.5313238350955,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0324511690217844,0.131913387846694,0.29082492501783,0.878468826851774,2.78426116162145,0.108330321801701,0.141875675834737,0.766076381305016,1.06186250634043,0.746650158411658,0.284955199447993,0.270901325619551,1.8,3092.05724488349,0.4,3060
59,2,0,Population based on de Vries,50.6992353131579,0.224429445054184,84.8835668456199,40,0.887372599315108,0.590813599031386,15.03006250611,0.41,0.596909821660665,0.287836363762562,0.0327578009034104,6.82488969097271,1.23054109025425,0.407453086491346,21.0810688966225,0.79,0.8,0.002,0.16,0.18,0.15,0.92,0.853,0.002024,0.0016,0.135,0.03,0.00899999999999998,0.0244370836055169,0.00474809576845595,0.0856188901752415,0.492965020381678,1.10894254744471,0.302798093967392,14.9210877605568,1.5,0.0911977065914088,59,30,42.7696764103829,0.9,1.6837245079366,0.434958151234788,0.5,0.51218101572326,25.1507718045428,0.962245332654752,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.152281006245183,0.228015570147749,42.0334058065853,0.574199935722132,0.57093184358466,2652,0.269253982381198,0.421600183725154,1.50950181217874,0.157835540464928,0.925170938657009,0.53,13.1952999570566,0.0238,0.013,0.177,0.0072,0.76,0.811,0.16,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0324083302880094,0.128379518242431,0.241632917540169,0.751632798519372,2.15883602003614,0.103589975123453,0.212922270728846,0.869235095974675,1.35326146098421,0.55947717358844,0.60456041637052,0.895462163795904,1.8,459.075472929821,0.4,3060
60,2,0,Population based on de Vries,62.6159117791847,0.23380013720246,26.8046716818608,40,1.18972142124264,1.02987920922837,16.365149370457,0.41,0.734234712585109,0.290502923059541,0.0328033693620429,9.03212968205556,1.31197170867491,0.532047935599893,20.523387349043,0.775274862000575,0.785088467848684,0.00196272116962171,0.172781313272557,0.19789383858158,0.164911532151316,0.902851738025986,0.837100578843659,0.00198627382365717,0.00157017693569737,0.148420378936185,0.0329823064302633,0.00989469192907897,0.0263208687094127,0.0111375243810312,0.102452340546154,0.245077791717362,0.990056951891011,0.386576239207185,14.7141469253756,1.5,0.0902995318400425,59,30,43.5149318698387,0.9,2.69800822863042,1.69251753889436,0.49869417582732,0.924568811516609,21.3538510900584,0.457251265025099,1.99478096374704,0.49869417582732,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.207771716662534,0.372541250063194,203.490968486075,0.698096861968543,1.0075282318524,2620.68578248224,0.397930479240277,0.73303572027553,1.96985847898578,0.198927475770088,1.71779242713123,0.53,21.1371685789417,0.0238,0.013,0.177,0.0072,0.76,0.811,0.164260437757519,0.0049,0.022,0.0042,0.0078,0.19,0.079,0.76,0.666,0.0321074640631276,0.160227002606505,0.351264303103119,0.765394263684701,2.65611312886819,0.124200533438802,0.370540910371539,0.860295504134929,1.48603668084712,0.549462468630997,1.04816764437225,4.81180009976484,1.8,1336.86350984411,0.4,3060
